date,market,segment,source,campaign,impressions,clicks,page_visits,leads,registrations,opportunities,orders,spend,target_cpl
2024-11-01,Maharashtra,Paid Social,Facebook,MH_LG_21112024,277737,705.0,0.0,41.0,41.0,0.0,0.0,15706.359999999999,600.0
2024-11-01,Maharashtra,Paid Social,Facebook,MH_LG_28112023,150346,232.0,0.0,22.0,22.0,0.0,0.0,3674.6600000000003,1200.0
2024-11-01,Maharashtra,Paid Social,Facebook,MH_LG_31102024,4433380,9014.0,0.0,372.0,372.0,0.0,0.0,282951.55,800.0
2024-11-01,Tamil Nadu,Paid Social,Facebook,TN_LG_08102024,26727,91.0,0.0,8.0,8.0,0.0,0.0,883.5,800.0
2024-11-01,Tamil Nadu,Paid Social,Facebook,TN_LG_30102024,3511248,8731.0,0.0,416.0,416.0,0.0,0.0,135575.53,800.0
2024-11-01,Telangana,Paid Social,Facebook,TL_LG_05112024,1171873,2694.0,0.0,291.0,291.0,0.0,0.0,48855.75,600.0
2024-11-01,Telangana,Paid Social,Facebook,TL_LG_06112024,1442568,3419.0,0.0,212.0,212.0,0.0,0.0,68904.29000000001,2800.0
2024-12-01,All Markets,Demand Gen campaigns,Google,AM_DiscoveryRetargeting_15092023,1110729,10454.0,0.0,132.78,132.78,0.0,0.0,61028.420000000006,750.0
2024-12-01,All Markets,Demand Gen campaigns,Google,AM_LG_CompetitiorDemandGen_13122024,270751,4830.0,0.0,88.06,88.06,0.0,0.0,31262.14,1500.0
2024-12-01,All Markets,Demand Gen campaigns,Google,AM_LG_Discovery_28042023,1703330,21547.0,0.0,283.59,283.59,0.0,0.0,127719.91,1500.0
2024-12-01,All Markets,Paid Social,Facebook,AM_LG_01112024,3466383,11185.0,0.0,868.0,868.0,0.0,0.0,214727.74,2000.0
2024-12-01,All Markets,Paid Social,Facebook,AM_LG_02112024,1716157,5771.0,0.0,547.0,547.0,0.0,0.0,226445.69999999998,2000.0
2024-12-01,All Markets,Paid Social,Facebook,AM_LG_10112024(AudienceTest),336689,663.0,0.0,37.0,37.0,0.0,0.0,19517.739999999998,400.0
2024-12-01,All Markets,Paid Social,Facebook,AM_LG_29112024(HSNLAL),1798898,4438.0,0.0,425.0,425.0,0.0,0.0,141252.68,400.0
2024-12-01,All Markets,Paid Social,Facebook,AM_LG_29112024(HSN_allcategories),259185,567.0,0.0,14.0,14.0,0.0,0.0,11109.130000000001,400.0
2024-12-01,All Markets,Search,Google,AM_BrandSearch_15112023,35473,3239.0,0.0,359.22,359.22,0.0,0.0,141934.78,1000.0
2024-12-01,All Markets,Search,Google,AM_GS_WebsiteKeywords_05122023,18542,2043.0,0.0,31.96,31.96,0.0,0.0,39926.07,500.0
2024-12-01,All Markets,Search,Google,AM_LowIntentSearch_20082024,25266,2481.0,0.0,229.51,229.51,0.0,0.0,80819.86,500.0
2024-12-01,All Markets,Search,Google,AM_Search(brandtypeImpshare)_10122024,606,8.0,0.0,0.0,0.0,0.0,0.0,73.97,500.0
2024-12-01,Delhi,Paid Social,Facebook,DL_LG_17072024,1010466,1771.0,0.0,103.0,103.0,0.0,0.0,54796.34,2400.0
2024-12-01,Gujarat,Paid Social,Facebook,GJ_LG_05112024,488862,1339.0,0.0,114.0,114.0,0.0,0.0,38346.009999999995,600.0
2024-12-01,Gujarat,Paid Social,Facebook,GJ_LG_13122024,1141347,2891.0,0.0,239.0,239.0,0.0,0.0,100556.72,2200.0
2024-12-01,Gujarat,Paid Social,Facebook,GJ_LG_30102024,2476947,4881.0,0.0,201.0,201.0,0.0,0.0,96107.53,1600.0
2024-12-01,Karnataka,Paid Social,Facebook,KA_LG_18092023,1016609,1684.0,0.0,110.0,110.0,0.0,0.0,57585.27,1600.0
2024-12-01,Karnataka,Paid Social,Facebook,KA_LG_30102024,2423363,4176.0,0.0,227.0,227.0,0.0,0.0,88333.91,1200.0
2024-12-01,Maharashtra,Demand Gen campaigns,Google,MH_Discovery_23072024,101443,817.0,0.0,3.0,3.0,0.0,0.0,4812.7,250.0
2024-12-01,Maharashtra,Paid Social,Facebook,MH_BA_16122024(Websiteredirectexp1),435178,2851.0,0.0,2851.0,2851.0,0.0,0.0,5000.0,1000.0
2024-12-01,Maharashtra,Paid Social,Facebook,MH_LG_01112024,819744,1709.0,0.0,109.0,109.0,0.0,0.0,31065.329999999998,1200.0
2024-12-01,Maharashtra,Paid Social,Facebook,MH_LG_02122024,2018880,5698.0,0.0,475.0,475.0,0.0,0.0,267904.16,1200.0
2024-12-01,Maharashtra,Paid Social,Facebook,MH_LG_03122024,8543153,16497.0,0.0,884.0,884.0,0.0,0.0,328367.56,2000.0
2024-12-01,Maharashtra,Paid Social,Facebook,MH_LG_03122024(segments+HSN),3956216,9613.0,0.0,490.0,490.0,0.0,0.0,305326.56,2400.0
2024-12-01,Maharashtra,Paid Social,Facebook,MH_LG_06122024,1264557,4927.0,0.0,412.0,412.0,0.0,0.0,104708.41,600.0
2024-12-01,Maharashtra,Paid Social,Facebook,MH_LG_10122024,128666,246.0,0.0,2.0,2.0,0.0,0.0,13245.85,1200.0
2024-12-01,Maharashtra,Paid Social,Facebook,MH_LG_19102024,506049,1219.0,0.0,33.0,33.0,0.0,0.0,26521.149999999998,600.0
2024-12-01,Maharashtra,Paid Social,Facebook,MH_LG_21112024,49583,161.0,0.0,9.0,9.0,0.0,0.0,3332.42,600.0
2024-12-01,Maharashtra,Paid Social,Facebook,MH_LG_28112023,312826,691.0,0.0,60.0,60.0,0.0,0.0,15573.61,1200.0
2024-12-01,Maharashtra,Paid Social,Facebook,MH_LG_31102024,232225,537.0,0.0,30.0,30.0,0.0,0.0,25386.32,400.0
2024-12-01,Tamil Nadu,Paid Social,Facebook,TN_LG_30102024,2460712,6689.0,0.0,359.0,359.0,0.0,0.0,146958.46,800.0
2024-12-01,Telangana,Paid Social,Facebook,TL_LG_05112024,309985,717.0,0.0,70.0,70.0,0.0,0.0,15184.990000000002,600.0
2024-12-01,Telangana,Paid Social,Facebook,TL_LG_05122024,513218,1007.0,0.0,113.0,113.0,0.0,0.0,19614.1,600.0
2024-12-01,Telangana,Paid Social,Facebook,TL_LG_06112024,234650,633.0,0.0,24.0,24.0,0.0,0.0,12799.91,1400.0
2024-12-01,Telangana,Paid Social,Facebook,TL_LG_06122024,198842,490.0,0.0,60.0,60.0,0.0,0.0,17868.88,1200.0
2024-12-01,Telangana,Paid Social,Facebook,TL_LG_18122024,2031,5.0,0.0,0.0,0.0,0.0,0.0,199.32,1600.0
2025-01-01,All Markets,Demand Gen campaigns,Google,AM_DiscoveryRetargeting_15092023,1494109,13197.0,0.0,101.74000000000001,101.74000000000001,0.0,0.0,43229.979999999996,500.0
2025-01-01,All Markets,Demand Gen campaigns,Google,AM_LG_CompetitiorDemandGen_13122024,318473,3827.0,0.0,127.64999999999999,127.64999999999999,0.0,0.0,60144.68,1500.0
2025-01-01,All Markets,Demand Gen campaigns,Google,AM_LG_Discovery_28042023,2383884,21973.0,0.0,289.46999999999997,289.46999999999997,0.0,0.0,147698.24000000002,1500.0
2025-01-01,All Markets,Paid Social,Facebook,AM_LG_01112024,2487701,7377.0,0.0,581.0,581.0,0.0,0.0,116326.51,2000.0
2025-01-01,All Markets,Paid Social,Facebook,AM_LG_02112024,238377,638.0,0.0,78.0,78.0,0.0,0.0,24442.97,2000.0
2025-01-01,All Markets,Paid Social,Facebook,AM_LG_06012025(HSNLAL),1785373,4759.0,0.0,415.0,415.0,0.0,0.0,199840.00999999998,1400.0
2025-01-01,All Markets,Paid Social,Facebook,AM_LG_07012025,1040077,2707.0,0.0,189.0,189.0,0.0,0.0,107901.42,1400.0
2025-01-01,All Markets,Paid Social,Facebook,AM_LG_29112024(HSNLAL),165070,492.0,0.0,69.0,69.0,0.0,0.0,12150.869999999999,400.0
2025-01-01,All Markets,Search,Google,AM_BrandSearch_15112023,30376,2760.0,0.0,308.46999999999997,308.46999999999997,0.0,0.0,111045.1,1000.0
2025-01-01,All Markets,Search,Google,AM_LowIntentSearch_20082024,31108,2994.0,0.0,264.62,264.62,0.0,0.0,102767.5,500.0
2025-01-01,Delhi,Paid Social,Facebook,DL_LG_17072024,1714241,2936.0,0.0,130.0,130.0,0.0,0.0,59108.68,800.0
2025-01-01,Gujarat,Paid Social,Facebook,GJ_LG_30102024,5626249,10866.0,0.0,465.0,465.0,0.0,0.0,206674.98,1200.0
2025-01-01,Maharashtra,Paid Social,Facebook,MH_LG_02122024,2392261,5997.0,0.0,465.0,465.0,0.0,0.0,253253.93,1200.0
2025-01-01,Maharashtra,Paid Social,Facebook,MH_LG_03122024,5023694,9395.0,0.0,514.0,514.0,0.0,0.0,141527.14,2000.0
2025-01-01,Maharashtra,Paid Social,Facebook,MH_LG_03122024(segments+HSN),2998295,7418.0,0.0,373.0,373.0,0.0,0.0,209620.66999999998,1200.0
2025-01-01,Maharashtra,Paid Social,Facebook,MH_LG_07012025,1132706,3095.0,0.0,270.0,270.0,0.0,0.0,140374.87,600.0
2025-01-01,Maharashtra,Shopping,Google,MH_LG_Shoppingads_13012025,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
2025-01-01,Tamil Nadu,Paid Social,Facebook,TN_LG_30102024,1493409,4333.0,0.0,224.0,224.0,0.0,0.0,90455.88,800.0
2025-02-01,All Markets,Demand Gen campaigns,Google,AM_DiscoveryRetargeting_15092023,3525863,26338.0,0.0,138.89,138.89,0.0,0.0,83560.35,500.0
2025-02-01,All Markets,Demand Gen campaigns,Google,AM_LG_CompetitiorDemandGen_13122024,5128961,31268.0,0.0,385.12,385.12,0.0,0.0,169923.88,1000.0
2025-02-01,All Markets,Demand Gen campaigns,Google,AM_LG_Discovery_28042023,3849449,45884.0,0.0,345.95,345.95,0.0,0.0,172793.94,1500.0
2025-02-01,All Markets,Paid Social,Facebook,AM_LG_01112024,1946782,6975.0,0.0,625.0,625.0,0.0,0.0,110497.71,2000.0
2025-02-01,All Markets,Paid Social,Facebook,AM_LG_06012025(HSNLAL),1981910,5338.0,0.0,410.0,410.0,0.0,0.0,193398.09,1400.0
2025-02-01,All Markets,Paid Social,Facebook,AM_LG_07012025,1167589,3047.0,0.0,258.0,258.0,0.0,0.0,127109.59,1400.0
2025-02-01,All Markets,Search,Google,AM_BrandSearch_15112023,30197,2766.0,0.0,275.84000000000003,275.84000000000003,0.0,0.0,118564.33,1000.0
2025-02-01,All Markets,Search,Google,AM_LowIntentSearch_20082024,33267,3162.0,0.0,292.83,292.83,0.0,0.0,113372.76000000001,500.0
2025-02-01,Delhi,Paid Social,Facebook,DL_LG_17072024,1523363,2391.0,0.0,113.0,113.0,0.0,0.0,52900.450000000004,400.0
2025-02-01,Gujarat,Paid Social,Facebook,GJ_LG_30102024,5473298,9985.0,0.0,467.0,467.0,0.0,0.0,207921.55,1200.0
2025-02-01,Maharashtra,Paid Social,Facebook,MH_LG_02122024,1726147,4028.0,0.0,278.0,278.0,0.0,0.0,172003.5,1200.0
2025-02-01,Maharashtra,Paid Social,Facebook,MH_LG_03122024,4011127,6886.0,0.0,372.0,372.0,0.0,0.0,116530.38,2000.0
2025-02-01,Maharashtra,Paid Social,Facebook,MH_LG_03122024(segments+HSN),2560436,5758.0,0.0,252.0,252.0,0.0,0.0,179404.38,1200.0
2025-02-01,Maharashtra,Paid Social,Facebook,MH_LG_07012025,2442566,5410.0,0.0,349.0,349.0,0.0,0.0,247611.66999999998,600.0
2025-02-01,Maharashtra,Paid Social,Facebook,MH_LG_28112023,524930,1444.0,0.0,134.0,134.0,0.0,0.0,26472.97,1200.0
2025-02-01,Maharashtra,Shopping,Google,MH_LG_Shoppingads_13012025,2050,71.0,0.0,0.0,0.0,0.0,0.0,277.62,250.0
2025-02-01,Tamil Nadu,Paid Social,Facebook,TN_LG_30102024,1288641,3583.0,0.0,233.0,233.0,0.0,0.0,75205.1,800.0
2025-03-01,Maharashtra,Paid Social,Facebook,MH_LG_03122024(segments+HSN),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
2025-03-01,Maharashtra,Paid Social,Facebook,MH_LG_07012025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
2025-06-01,All Markets,Demand Gen campaigns,Google,AM_LG_CompetitiorDemandGen_13122024,219739,2437.0,0.0,63.69,63.69,0.0,0.0,30040.47,1000.0
2025-06-01,All Markets,Demand Gen campaigns,Google,AM_LG_Discovery_28042023,290889,3005.0,0.0,104.13,104.13,0.0,0.0,30036.55,1500.0
2025-06-01,All Markets,Paid Social,Facebook,AM_LG_16062025(QL),1070404,3906.0,0.0,535.0,535.0,0.0,0.0,103131.49,5400.0
2025-06-01,All Markets,Paid Social,Facebook,AM_LG_16062025(VL),1155629,4334.0,0.0,482.0,482.0,0.0,0.0,103431.11,5400.0
2025-06-01,All Markets,Paid Social,Facebook,AM_LG_16062025QL(Experiment),896234,3508.0,0.0,475.0,475.0,0.0,0.0,85696.98,7000.0
2025-06-01,All Markets,Search,Google,AM_LowIntentSearch_20082024,14064,968.0,0.0,92.0,92.0,0.0,0.0,39483.71000000001,500.0
2025-07-01,All Markets,Demand Gen campaigns,Google,AM_LG_CompetitiorDemandGen_13122024,2253535,17695.0,0.0,298.16,298.16,0.0,0.0,89766.0,1000.0
2025-07-01,All Markets,Demand Gen campaigns,Google,AM_LG_Discovery_28042023,1473130,20939.0,0.0,290.37,290.37,0.0,0.0,105133.18,1500.0
2025-07-01,All Markets,Paid Social,Facebook,"AM_BA_25072025(MH, GJ,NCR)",126847,1441.0,0.0,1441.0,1441.0,0.0,0.0,2999.87,1200.0
2025-07-01,All Markets,Paid Social,Facebook,AM_LG_16062025(QL),2568753,7931.0,0.0,587.0,587.0,0.0,0.0,232224.05,6600.0
2025-07-01,All Markets,Paid Social,Facebook,AM_LG_16062025(QL) -BAU,820791,2433.0,0.0,228.0,228.0,0.0,0.0,78274.88,6200.0
2025-07-01,All Markets,Paid Social,Facebook,AM_LG_16062025(VL),2918293,10304.0,0.0,688.0,688.0,0.0,0.0,230008.34,6600.0
2025-07-01,All Markets,Paid Social,Facebook,AM_LG_16062025QL(Experiment),1183368,4611.0,0.0,311.0,311.0,0.0,0.0,113502.45,7000.0
2025-07-01,All Markets,Paid Social,Facebook,AM_LG_19072025QL(Experiment)_BAU,296751,1241.0,0.0,84.0,84.0,0.0,0.0,27931.47,6400.0
2025-07-01,All Markets,Paid Social,Facebook,AM_LG_24072025(Paid List Audience ) - Consent,47761,142.0,0.0,17.0,17.0,0.0,0.0,3374.7900000000004,5400.0
2025-07-01,All Markets,Search,Google,AM_LowIntentSearch_20082024,27698,1969.0,0.0,189.79000000000002,189.79000000000002,0.0,0.0,78651.59,500.0
2025-07-01,Gujarat,Paid Social,Facebook,GJ_LG_13072025QL(Experiment)_ST,244978,881.0,0.0,33.0,33.0,0.0,0.0,18230.88,6400.0
2025-07-01,Gujarat,Paid Social,Facebook,GJ_LG_16062025QL(Experiment),67054,173.0,0.0,8.0,8.0,0.0,0.0,5341.41,6400.0
2025-08-01,All Markets,Demand Gen campaigns,Google,AM_LG_CompetitiorDemandGen_13122024,1797207,14588.0,0.0,332.42,332.42,0.0,0.0,89213.72,1000.0
2025-08-01,All Markets,Demand Gen campaigns,Google,AM_LG_Discovery_28042023,259595,8230.0,0.0,127.86,127.86,0.0,0.0,22729.23,1500.0
2025-08-01,All Markets,Paid Social,Facebook,"AM_BA_25072025(MH, GJ,NCR)",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
2025-08-01,All Markets,Paid Social,Facebook,AM_LG_16062025(QL) -BAU,2366563,9339.0,0.0,1324.0,1324.0,0.0,0.0,241517.94999999998,4200.0
2025-08-01,All Markets,Paid Social,Facebook,AM_LG_16062025(VL),806869,3171.0,0.0,384.0,384.0,0.0,0.0,62451.46,4400.0
2025-08-01,All Markets,Paid Social,Facebook,AM_LG_24072025(Paid List Audience ) - Consent,20144,50.0,0.0,3.0,3.0,0.0,0.0,1623.23,2600.0
2025-08-01,All Markets,Paid Social,Facebook,"AM_RegWebTra_01082025(MH, GJ,NCR)",126959,645.0,0.0,645.0,645.0,0.0,0.0,1598.9,1200.0
2025-08-01,All Markets,Paid Social,Facebook,"AM_RegWebTra_06082025(MH, GJ,NCR)",459544,5020.0,0.0,5020.0,5020.0,0.0,0.0,7000.0,1200.0
2025-08-01,All Markets,Search,Google,AM_LowIntentSearch_20082024,23918,1665.0,0.0,172.15,172.15,0.0,0.0,66045.76,500.0
2025-08-01,All Markets,Video,Google,AM_BA_IndependenceDay_15082024,1025065,4243.0,0.0,0.0,0.0,0.0,0.0,24994.68,500.0
2025-08-01,Gujarat,Paid Social,Facebook,GJ_LG_30102024,7980573,18435.0,0.0,867.0,867.0,0.0,0.0,280493.92,1200.0
2025-08-01,Maharashtra,Paid Social,Facebook,MH_LG_03122024(segments+HSN),17635,72.0,0.0,3.0,3.0,0.0,0.0,11052.380000000001,800.0
2025-08-01,Maharashtra,Paid Social,Facebook,MH_LG_12082025(Paid List Audience )- Custom,365654,1258.0,0.0,38.0,38.0,0.0,0.0,32171.17,1800.0
2025-09-01,All Markets,Demand Gen campaigns,Google,AM_LG_CompetitiorDemandGen_13122024,349950,4060.0,0.0,97.56,97.56,0.0,0.0,18528.16,1000.0
2025-09-01,All Markets,Demand Gen campaigns,Google,AM_LG_Discovery_28042023,104491,7263.0,0.0,46.14,46.14,0.0,0.0,8029.42,1500.0
2025-09-01,All Markets,Paid Social,Facebook,AM_LG_16062025(QL) -BAU,782841,3468.0,0.0,513.0,513.0,0.0,0.0,80917.4,4200.0
2025-09-01,All Markets,Search,Google,AM_LowIntentSearch_20082024,10683,700.0,0.0,56.74,56.74,0.0,0.0,28351.5,500.0
2025-09-01,Gujarat,Paid Social,Facebook,GJ_LG_30102024,1731747,4462.0,0.0,191.0,191.0,0.0,0.0,73516.83,1200.0
